[2023-07-25 02:57:45.901 PM] : 	ToServer/0ACFD54A - LOG,9,1690173389,BAR,572.0,
[2023-07-25 03:32:43.002 PM] : 	{"id":2198974,"dateTimeUTC":"2023-07-25T05:32:24.745Z","timestampUTC":1690263144,"deviceId":"AAAAAA","taskId":8,"logType":"test","logValue":9254,"logNote":""}
[2023-07-25 03:32:43.002 PM] : 	{"id":2198973,"dateTimeUTC":"2023-07-25T05:32:24.745Z","timestampUTC":1690263144,"deviceId":"EEEEE","taskId":2,"logType":"test","logValue":7274,"logNote":""}
[2023-07-25 03:32:43.006 PM] : 	{"id":2198934,"dateTimeUTC":"2023-07-25T05:32:24.564Z","timestampUTC":1690263144,"deviceId":"DDDDD","taskId":2,"logType":"test","logValue":8296,"logNote":""}
[2023-07-25 03:32:43.032 PM] : 	{"id":2198978,"dateTimeUTC":"2023-07-25T05:32:24.804Z","timestampUTC":1690263144,"deviceId":"CCCCC","taskId":4,"logType":"test","logValue":3664,"logNote":""}
[2023-07-25 03:32:43.046 PM] : 	ToServer/AAAAAA - LOG,6,1690263162,test,7700,
[2023-07-25 03:32:43.046 PM] : 	ToServer/BBBBBB - LOG,7,1690263162,test,9340,
[2023-07-25 03:32:43.046 PM] : 	ToServer/CCCCC - LOG,4,1690263162,test,6436,
[2023-07-25 03:32:43.046 PM] : 	ToServer/DDDDD - LOG,8,1690263162,test,7202,
[2023-07-25 03:32:43.046 PM] : 	ToServer/EEEEE - LOG,4,1690263162,test,4776,
[2023-07-25 03:32:43.063 PM] : 	{"id":2198982,"dateTimeUTC":"2023-07-25T05:32:24.804Z","timestampUTC":1690263144,"deviceId":"BBBBBB","taskId":2,"logType":"test","logValue":4791,"logNote":""}
[2023-07-25 03:32:43.076 PM] : 	{"id":2198983,"dateTimeUTC":"2023-07-25T05:32:24.804Z","timestampUTC":1690263144,"deviceId":"DDDDD","taskId":1,"logType":"test","logValue":4054,"logNote":""}
[2023-07-25 03:32:43.093 PM] : 	ToServer/AAAAAA - LOG,6,1690263163,test,76,
[2023-07-25 03:32:43.094 PM] : 	ToServer/BBBBBB - LOG,9,1690263163,test,5174,
[2023-07-25 03:32:43.094 PM] : 	ToServer/CCCCC - LOG,8,1690263163,test,7799,
[2023-07-25 03:32:43.094 PM] : 	ToServer/DDDDD - LOG,5,1690263163,test,8554,
[2023-07-25 03:32:43.094 PM] : 	ToServer/EEEEE - LOG,3,1690263163,test,5584,
[2023-07-25 03:32:43.112 PM] : 	{"id":2198990,"dateTimeUTC":"2023-07-25T05:32:24.847Z","timestampUTC":1690263144,"deviceId":"EEEEE","taskId":4,"logType":"test","logValue":4683,"logNote":""}
[2023-07-25 03:32:43.117 PM] : 	{"id":2198989,"dateTimeUTC":"2023-07-25T05:32:24.804Z","timestampUTC":1690263144,"deviceId":"EEEEE","taskId":5,"logType":"test","logValue":1964,"logNote":""}
[2023-07-25 03:32:43.122 PM] : 	{"id":2198991,"dateTimeUTC":"2023-07-25T05:32:24.847Z","timestampUTC":1690263144,"deviceId":"CCCCC","taskId":6,"logType":"test","logValue":940,"logNote":""}
[2023-07-25 03:32:43.122 PM] : 	{"id":2198992,"dateTimeUTC":"2023-07-25T05:32:24.847Z","timestampUTC":1690263144,"deviceId":"AAAAAA","taskId":6,"logType":"test","logValue":1055,"logNote":""}
[2023-07-25 03:32:43.144 PM] : 	ToServer/AAAAAA - LOG,8,1690263163,test,8244,
[2023-07-25 03:32:43.144 PM] : 	ToServer/BBBBBB - LOG,4,1690263163,test,8177,
[2023-07-25 03:32:43.144 PM] : 	ToServer/CCCCC - LOG,6,1690263163,test,886,
[2023-07-25 03:32:43.144 PM] : 	ToServer/DDDDD - LOG,7,1690263163,test,4437,
[2023-07-25 03:32:43.144 PM] : 	ToServer/EEEEE - LOG,1,1690263163,test,1404,
[2023-07-25 03:32:43.145 PM] : 	{"id":2198998,"dateTimeUTC":"2023-07-25T05:32:24.847Z","timestampUTC":1690263144,"deviceId":"DDDDD","taskId":8,"logType":"test","logValue":4327,"logNote":""}
[2023-07-25 03:32:43.161 PM] : 	{"id":2198999,"dateTimeUTC":"2023-07-25T05:32:24.894Z","timestampUTC":1690263144,"deviceId":"BBBBBB","taskId":5,"logType":"test","logValue":7136,"logNote":""}
[2023-07-25 03:32:43.164 PM] : 	{"id":2199000,"dateTimeUTC":"2023-07-25T05:32:24.894Z","timestampUTC":1690263144,"deviceId":"EEEEE","taskId":6,"logType":"test","logValue":1216,"logNote":""}
[2023-07-25 03:32:43.164 PM] : 	{"id":2199001,"dateTimeUTC":"2023-07-25T05:32:24.894Z","timestampUTC":1690263144,"deviceId":"AAAAAA","taskId":2,"logType":"test","logValue":7319,"logNote":""}
[2023-07-25 03:32:43.197 PM] : 	ToServer/AAAAAA - LOG,3,1690263163,test,3979,
[2023-07-25 03:32:43.198 PM] : 	ToServer/BBBBBB - LOG,8,1690263163,test,893,
[2023-07-25 03:32:43.198 PM] : 	ToServer/CCCCC - LOG,8,1690263163,test,8959,
[2023-07-25 03:32:43.198 PM] : 	ToServer/DDDDD - LOG,4,1690263163,test,7260,
[2023-07-25 03:32:43.198 PM] : 	ToServer/EEEEE - LOG,2,1690263163,test,594,
[2023-07-25 03:32:43.212 PM] : 	{"id":2199008,"dateTimeUTC":"2023-07-25T05:32:25.247Z","timestampUTC":1690263144,"deviceId":"CCCCC","taskId":7,"logType":"test","logValue":3933,"logNote":""}
[2023-07-25 03:32:43.255 PM] : 	ToServer/AAAAAA - LOG,1,1690263163,test,9369,
[2023-07-25 03:32:43.255 PM] : 	ToServer/BBBBBB - LOG,7,1690263163,test,6671,
[2023-07-25 03:32:43.255 PM] : 	ToServer/CCCCC - LOG,6,1690263163,test,7328,
[2023-07-25 03:32:43.255 PM] : 	ToServer/DDDDD - LOG,7,1690263163,test,4510,
[2023-07-25 03:32:43.255 PM] : 	ToServer/EEEEE - LOG,9,1690263163,test,3650,
[2023-07-25 03:32:43.256 PM] : 	{"id":2198975,"dateTimeUTC":"2023-07-25T05:32:24.745Z","timestampUTC":1690263144,"deviceId":"DDDDD","taskId":3,"logType":"test","logValue":8195,"logNote":""}
[2023-07-25 03:32:43.265 PM] : 	{"id":2198976,"dateTimeUTC":"2023-07-25T05:32:24.804Z","timestampUTC":1690263144,"deviceId":"AAAAAA","taskId":7,"logType":"test","logValue":7823,"logNote":""}
[2023-07-25 03:32:43.265 PM] : 	{"id":2199015,"dateTimeUTC":"2023-07-25T05:32:25.247Z","timestampUTC":1690263144,"deviceId":"BBBBBB","taskId":6,"logType":"test","logValue":4761,"logNote":""}
[2023-07-25 03:32:43.284 PM] : 	{"id":2199017,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"AAAAAA","taskId":8,"logType":"test","logValue":4886,"logNote":""}
[2023-07-25 03:32:43.298 PM] : 	ToServer/AAAAAA - LOG,8,1690263163,test,9316,
[2023-07-25 03:32:43.298 PM] : 	ToServer/BBBBBB - LOG,0,1690263163,test,847,
[2023-07-25 03:32:43.298 PM] : 	ToServer/CCCCC - LOG,4,1690263163,test,3975,
[2023-07-25 03:32:43.298 PM] : 	ToServer/DDDDD - LOG,2,1690263163,test,2279,
[2023-07-25 03:32:43.298 PM] : 	ToServer/EEEEE - LOG,1,1690263163,test,5618,
[2023-07-25 03:32:43.298 PM] : 	{"id":2199023,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"BBBBBB","taskId":4,"logType":"test","logValue":343,"logNote":""}
[2023-07-25 03:32:43.321 PM] : 	{"id":2199024,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"EEEEE","taskId":3,"logType":"test","logValue":2181,"logNote":""}
[2023-07-25 03:32:43.349 PM] : 	ToServer/AAAAAA - LOG,4,1690263163,test,1488,
[2023-07-25 03:32:43.349 PM] : 	ToServer/BBBBBB - LOG,7,1690263163,test,4171,
[2023-07-25 03:32:43.349 PM] : 	ToServer/CCCCC - LOG,9,1690263163,test,3605,
[2023-07-25 03:32:43.349 PM] : 	ToServer/DDDDD - LOG,1,1690263163,test,8234,
[2023-07-25 03:32:43.350 PM] : 	ToServer/EEEEE - LOG,1,1690263163,test,9763,
[2023-07-25 03:32:43.370 PM] : 	{"id":2199031,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"AAAAAA","taskId":2,"logType":"test","logValue":3371,"logNote":""}
[2023-07-25 03:32:43.420 PM] : 	{"id":2199037,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"DDDDD","taskId":8,"logType":"test","logValue":7772,"logNote":""}
[2023-07-25 03:32:43.431 PM] : 	{"id":2199038,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":2913,"logNote":""}
[2023-07-25 03:32:43.446 PM] : 	{"id":2199043,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":2,"logType":"test","logValue":6361,"logNote":""}
[2023-07-25 03:32:43.455 PM] : 	{"id":2199044,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263145,"deviceId":"DDDDD","taskId":2,"logType":"test","logValue":9923,"logNote":""}
[2023-07-25 03:32:43.473 PM] : 	{"id":2199045,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":9,"logType":"test","logValue":8289,"logNote":""}
[2023-07-25 03:32:43.533 PM] : 	{"id":2199050,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":6,"logType":"test","logValue":7990,"logNote":""}
[2023-07-25 03:32:43.543 PM] : 	{"id":2199016,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"CCCCC","taskId":6,"logType":"test","logValue":5250,"logNote":""}
[2023-07-25 03:32:43.585 PM] : 	{"id":2199051,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263145,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":9903,"logNote":""}
[2023-07-25 03:32:43.601 PM] : 	{"id":2199052,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":8,"logType":"test","logValue":868,"logNote":""}
[2023-07-25 03:32:43.630 PM] : 	{"id":2199055,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"CCCCC","taskId":1,"logType":"test","logValue":9581,"logNote":""}
[2023-07-25 03:32:43.692 PM] : 	{"id":2199007,"dateTimeUTC":"2023-07-25T05:32:24.894Z","timestampUTC":1690263144,"deviceId":"CCCCC","taskId":2,"logType":"test","logValue":3879,"logNote":""}
[2023-07-25 03:32:43.692 PM] : 	{"id":2199056,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"DDDDD","taskId":4,"logType":"test","logValue":6092,"logNote":""}
[2023-07-25 03:32:43.697 PM] : 	{"id":2199057,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":5884,"logNote":""}
[2023-07-25 03:32:43.702 PM] : 	ToServer/AAAAAA - LOG,7,1690263163,test,5734,
[2023-07-25 03:32:43.702 PM] : 	ToServer/BBBBBB - LOG,4,1690263163,test,1512,
[2023-07-25 03:32:43.702 PM] : 	ToServer/CCCCC - LOG,5,1690263163,test,2933,
[2023-07-25 03:32:43.702 PM] : 	ToServer/DDDDD - LOG,0,1690263163,test,1462,
[2023-07-25 03:32:43.702 PM] : 	ToServer/EEEEE - LOG,7,1690263163,test,6606,
[2023-07-25 03:32:43.702 PM] : 	ToServer/AAAAAA - LOG,0,1690263163,test,3199,
[2023-07-25 03:32:43.702 PM] : 	ToServer/BBBBBB - LOG,6,1690263163,test,4670,
[2023-07-25 03:32:43.703 PM] : 	ToServer/CCCCC - LOG,7,1690263163,test,2607,
[2023-07-25 03:32:43.703 PM] : 	ToServer/DDDDD - LOG,1,1690263163,test,8464,
[2023-07-25 03:32:43.703 PM] : 	ToServer/EEEEE - LOG,6,1690263163,test,5107,
[2023-07-25 03:32:43.703 PM] : 	ToServer/AAAAAA - LOG,4,1690263163,test,8646,
[2023-07-25 03:32:43.703 PM] : 	ToServer/BBBBBB - LOG,9,1690263163,test,3039,
[2023-07-25 03:32:43.703 PM] : 	ToServer/CCCCC - LOG,4,1690263163,test,7856,
[2023-07-25 03:32:43.703 PM] : 	ToServer/DDDDD - LOG,9,1690263163,test,5502,
[2023-07-25 03:32:43.703 PM] : 	ToServer/EEEEE - LOG,7,1690263163,test,9044,
[2023-07-25 03:32:43.703 PM] : 	ToServer/AAAAAA - LOG,4,1690263163,test,8313,
[2023-07-25 03:32:43.703 PM] : 	ToServer/BBBBBB - LOG,8,1690263163,test,5648,
[2023-07-25 03:32:43.703 PM] : 	ToServer/CCCCC - LOG,6,1690263163,test,9837,
[2023-07-25 03:32:43.703 PM] : 	ToServer/DDDDD - LOG,1,1690263163,test,2811,
[2023-07-25 03:32:43.703 PM] : 	ToServer/EEEEE - LOG,4,1690263163,test,5112,
[2023-07-25 03:32:43.703 PM] : 	ToServer/AAAAAA - LOG,2,1690263163,test,2627,
[2023-07-25 03:32:43.703 PM] : 	ToServer/BBBBBB - LOG,6,1690263163,test,8757,
[2023-07-25 03:32:43.730 PM] : 	{"id":2199014,"dateTimeUTC":"2023-07-25T05:32:25.247Z","timestampUTC":1690263144,"deviceId":"AAAAAA","taskId":9,"logType":"test","logValue":6253,"logNote":""}
[2023-07-25 03:32:43.744 PM] : 	ToServer/CCCCC - LOG,4,1690263163,test,4720,
[2023-07-25 03:32:43.744 PM] : 	ToServer/DDDDD - LOG,1,1690263163,test,8586,
[2023-07-25 03:32:43.744 PM] : 	ToServer/EEEEE - LOG,6,1690263163,test,1990,
[2023-07-25 03:32:43.744 PM] : 	ToServer/AAAAAA - LOG,7,1690263163,test,5839,
[2023-07-25 03:32:43.744 PM] : 	ToServer/BBBBBB - LOG,2,1690263163,test,5111,
[2023-07-25 03:32:43.744 PM] : 	ToServer/CCCCC - LOG,1,1690263163,test,5051,
[2023-07-25 03:32:43.745 PM] : 	ToServer/DDDDD - LOG,8,1690263163,test,8261,
[2023-07-25 03:32:43.745 PM] : 	ToServer/EEEEE - LOG,2,1690263163,test,3714,
[2023-07-25 03:32:43.745 PM] : 	ToServer/AAAAAA - LOG,7,1690263163,test,9943,
[2023-07-25 03:32:43.745 PM] : 	ToServer/BBBBBB - LOG,3,1690263163,test,9238,
[2023-07-25 03:32:43.745 PM] : 	ToServer/CCCCC - LOG,6,1690263163,test,4581,
[2023-07-25 03:32:43.745 PM] : 	ToServer/DDDDD - LOG,5,1690263163,test,7293,
[2023-07-25 03:32:43.745 PM] : 	ToServer/EEEEE - LOG,4,1690263163,test,4506,
[2023-07-25 03:32:43.745 PM] : 	ToServer/AAAAAA - LOG,7,1690263163,test,5874,
[2023-07-25 03:32:43.745 PM] : 	ToServer/BBBBBB - LOG,4,1690263163,test,4058,
[2023-07-25 03:32:43.746 PM] : 	ToServer/CCCCC - LOG,7,1690263163,test,1351,
[2023-07-25 03:32:43.746 PM] : 	ToServer/DDDDD - LOG,2,1690263163,test,2291,
[2023-07-25 03:32:43.747 PM] : 	{"id":2199058,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":6,"logType":"test","logValue":2609,"logNote":""}
[2023-07-25 03:32:43.769 PM] : 	{"id":2199064,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"EEEEE","taskId":8,"logType":"test","logValue":1085,"logNote":""}
[2023-07-25 03:32:43.792 PM] : 	ToServer/EEEEE - LOG,8,1690263163,test,6750,
[2023-07-25 03:32:43.798 PM] : 	{"id":2199071,"dateTimeUTC":"2023-07-25T05:32:25.286Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":3,"logType":"test","logValue":7206,"logNote":""}
[2023-07-25 03:32:43.819 PM] : 	{"id":2199025,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"CCCCC","taskId":6,"logType":"test","logValue":3120,"logNote":""}
[2023-07-25 03:32:43.819 PM] : 	{"id":2199026,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263144,"deviceId":"DDDDD","taskId":8,"logType":"test","logValue":7535,"logNote":""}
[2023-07-25 03:32:43.833 PM] : 	ToServer/AAAAAA - LOG,4,1690263163,test,3590,
[2023-07-25 03:32:43.833 PM] : 	ToServer/BBBBBB - LOG,2,1690263163,test,3839,
[2023-07-25 03:32:43.834 PM] : 	ToServer/CCCCC - LOG,3,1690263163,test,2159,
[2023-07-25 03:32:43.834 PM] : 	ToServer/DDDDD - LOG,9,1690263163,test,9226,
[2023-07-25 03:32:43.834 PM] : 	ToServer/EEEEE - LOG,2,1690263163,test,438,
[2023-07-25 03:32:43.846 PM] : 	{"id":2199053,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":9,"logType":"test","logValue":6254,"logNote":""}
[2023-07-25 03:32:43.857 PM] : 	{"id":2199092,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":5,"logType":"test","logValue":3421,"logNote":""}
[2023-07-25 03:32:43.857 PM] : 	{"id":2199093,"dateTimeUTC":"2023-07-25T05:32:25.286Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":7999,"logNote":""}
[2023-07-25 03:32:43.865 PM] : 	{"id":2199094,"dateTimeUTC":"2023-07-25T05:32:25.286Z","timestampUTC":1690263145,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":3925,"logNote":""}
[2023-07-25 03:32:43.870 PM] : 	ToServer/AAAAAA - LOG,1,1690263163,test,7331,
[2023-07-25 03:32:43.870 PM] : 	ToServer/BBBBBB - LOG,9,1690263163,test,6304,
[2023-07-25 03:32:43.870 PM] : 	ToServer/CCCCC - LOG,5,1690263163,test,6738,
[2023-07-25 03:32:43.870 PM] : 	ToServer/DDDDD - LOG,5,1690263163,test,1390,
[2023-07-25 03:32:43.870 PM] : 	ToServer/EEEEE - LOG,8,1690263163,test,8234,
[2023-07-25 03:32:43.877 PM] : 	{"id":2199054,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"DDDDD","taskId":8,"logType":"test","logValue":9732,"logNote":""}
[2023-07-25 03:32:43.885 PM] : 	{"id":2199100,"dateTimeUTC":"2023-07-25T05:32:25.286Z","timestampUTC":1690263145,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":4183,"logNote":""}
[2023-07-25 03:32:43.910 PM] : 	ToServer/AAAAAA - LOG,7,1690263163,test,5497,
[2023-07-25 03:32:43.910 PM] : 	ToServer/BBBBBB - LOG,4,1690263163,test,9402,
[2023-07-25 03:32:43.910 PM] : 	ToServer/CCCCC - LOG,9,1690263163,test,5055,
[2023-07-25 03:32:43.910 PM] : 	ToServer/DDDDD - LOG,0,1690263163,test,7943,
[2023-07-25 03:32:43.910 PM] : 	ToServer/EEEEE - LOG,1,1690263163,test,2570,
[2023-07-25 03:32:43.926 PM] : 	{"id":2199102,"dateTimeUTC":"2023-07-25T05:32:25.286Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":9,"logType":"test","logValue":3008,"logNote":""}
[2023-07-25 03:32:43.926 PM] : 	{"id":2199101,"dateTimeUTC":"2023-07-25T05:32:25.248Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":3,"logType":"test","logValue":7376,"logNote":""}
[2023-07-25 03:32:43.929 PM] : 	{"id":2199108,"dateTimeUTC":"2023-07-25T05:32:25.322Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":1,"logType":"test","logValue":6807,"logNote":""}
[2023-07-25 03:32:43.960 PM] : 	ToServer/AAAAAA - LOG,3,1690263163,test,9934,
[2023-07-25 03:32:43.960 PM] : 	ToServer/BBBBBB - LOG,9,1690263163,test,2797,
[2023-07-25 03:32:43.960 PM] : 	ToServer/CCCCC - LOG,4,1690263163,test,445,
[2023-07-25 03:32:43.960 PM] : 	ToServer/DDDDD - LOG,6,1690263163,test,3708,
[2023-07-25 03:32:43.960 PM] : 	ToServer/EEEEE - LOG,1,1690263163,test,3210,
[2023-07-25 03:32:43.966 PM] : 	{"id":2199109,"dateTimeUTC":"2023-07-25T05:32:25.363Z","timestampUTC":1690263145,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":5012,"logNote":""}
[2023-07-25 03:32:43.984 PM] : 	{"id":2199114,"dateTimeUTC":"2023-07-25T05:32:25.363Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":1736,"logNote":""}
[2023-07-25 03:32:43.988 PM] : 	{"id":2199115,"dateTimeUTC":"2023-07-25T05:32:25.363Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":8,"logType":"test","logValue":5986,"logNote":""}
[2023-07-25 03:32:44.009 PM] : 	{"id":2199121,"dateTimeUTC":"2023-07-25T05:32:25.363Z","timestampUTC":1690263145,"deviceId":"DDDDD","taskId":6,"logType":"test","logValue":2119,"logNote":""}
[2023-07-25 03:32:44.010 PM] : 	{"id":2199063,"dateTimeUTC":"2023-07-25T05:32:25.285Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":9,"logType":"test","logValue":8641,"logNote":""}
[2023-07-25 03:32:44.012 PM] : 	ToServer/AAAAAA - LOG,0,1690263163,test,105,
[2023-07-25 03:32:44.012 PM] : 	ToServer/BBBBBB - LOG,5,1690263163,test,471,
[2023-07-25 03:32:44.012 PM] : 	ToServer/CCCCC - LOG,6,1690263163,test,8811,
[2023-07-25 03:32:44.012 PM] : 	ToServer/DDDDD - LOG,4,1690263163,test,6968,
[2023-07-25 03:32:44.012 PM] : 	ToServer/EEEEE - LOG,0,1690263163,test,6866,
[2023-07-25 03:32:44.013 PM] : 	{"id":2199122,"dateTimeUTC":"2023-07-25T05:32:25.400Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":4,"logType":"test","logValue":9026,"logNote":""}
[2023-07-25 03:32:44.027 PM] : 	{"id":2199123,"dateTimeUTC":"2023-07-25T05:32:25.363Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":4,"logType":"test","logValue":2603,"logNote":""}
[2023-07-25 03:32:44.029 PM] : 	{"id":2199124,"dateTimeUTC":"2023-07-25T05:32:25.400Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":1,"logType":"test","logValue":9790,"logNote":""}
[2023-07-25 03:32:44.040 PM] : 	{"id":2199125,"dateTimeUTC":"2023-07-25T05:32:25.400Z","timestampUTC":1690263145,"deviceId":"CCCCC","taskId":4,"logType":"test","logValue":9490,"logNote":""}
[2023-07-25 03:32:44.048 PM] : 	{"id":2199126,"dateTimeUTC":"2023-07-25T05:32:25.400Z","timestampUTC":1690263145,"deviceId":"DDDDD","taskId":1,"logType":"test","logValue":2565,"logNote":""}
[2023-07-25 03:32:44.063 PM] : 	ToServer/AAAAAA - LOG,7,1690263163,test,9554,
[2023-07-25 03:32:44.063 PM] : 	ToServer/BBBBBB - LOG,3,1690263163,test,9359,
[2023-07-25 03:32:44.063 PM] : 	ToServer/CCCCC - LOG,8,1690263163,test,9071,
[2023-07-25 03:32:44.063 PM] : 	ToServer/DDDDD - LOG,7,1690263163,test,2666,
[2023-07-25 03:32:44.063 PM] : 	ToServer/EEEEE - LOG,3,1690263163,test,1277,
[2023-07-25 03:32:44.091 PM] : 	{"id":2199130,"dateTimeUTC":"2023-07-25T05:32:25.400Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":5,"logType":"test","logValue":7306,"logNote":""}
[2023-07-25 03:32:44.092 PM] : 	{"id":2199131,"dateTimeUTC":"2023-07-25T05:32:25.457Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":47,"logNote":""}
[2023-07-25 03:32:44.096 PM] : 	{"id":2199132,"dateTimeUTC":"2023-07-25T05:32:25.457Z","timestampUTC":1690263145,"deviceId":"CCCCC","taskId":6,"logType":"test","logValue":1294,"logNote":""}
[2023-07-25 03:32:44.110 PM] : 	ToServer/AAAAAA - LOG,9,1690263164,test,2619,
[2023-07-25 03:32:44.110 PM] : 	ToServer/BBBBBB - LOG,8,1690263164,test,5069,
[2023-07-25 03:32:44.110 PM] : 	ToServer/CCCCC - LOG,4,1690263164,test,2123,
[2023-07-25 03:32:44.110 PM] : 	ToServer/DDDDD - LOG,3,1690263164,test,6554,
[2023-07-25 03:32:44.110 PM] : 	ToServer/EEEEE - LOG,7,1690263164,test,398,
[2023-07-25 03:32:44.137 PM] : 	{"id":2199134,"dateTimeUTC":"2023-07-25T05:32:25.457Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":5,"logType":"test","logValue":3648,"logNote":""}
[2023-07-25 03:32:44.148 PM] : 	{"id":2199138,"dateTimeUTC":"2023-07-25T05:32:25.498Z","timestampUTC":1690263145,"deviceId":"BBBBBB","taskId":8,"logType":"test","logValue":4391,"logNote":""}
[2023-07-25 03:32:44.149 PM] : 	{"id":2199137,"dateTimeUTC":"2023-07-25T05:32:25.458Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":8,"logType":"test","logValue":2861,"logNote":""}
[2023-07-25 03:32:44.157 PM] : 	ToServer/AAAAAA - LOG,8,1690263164,test,8545,
[2023-07-25 03:32:44.157 PM] : 	ToServer/BBBBBB - LOG,5,1690263164,test,3301,
[2023-07-25 03:32:44.157 PM] : 	ToServer/CCCCC - LOG,2,1690263164,test,5304,
[2023-07-25 03:32:44.157 PM] : 	ToServer/DDDDD - LOG,7,1690263164,test,4822,
[2023-07-25 03:32:44.157 PM] : 	ToServer/EEEEE - LOG,4,1690263164,test,2661,
[2023-07-25 03:32:44.173 PM] : 	{"id":2199145,"dateTimeUTC":"2023-07-25T05:32:25.498Z","timestampUTC":1690263145,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":6854,"logNote":""}
[2023-07-25 03:32:44.173 PM] : 	{"id":2199146,"dateTimeUTC":"2023-07-25T05:32:25.498Z","timestampUTC":1690263145,"deviceId":"AAAAAA","taskId":9,"logType":"test","logValue":3967,"logNote":""}
[2023-07-25 03:32:44.181 PM] : 	{"id":2199149,"dateTimeUTC":"2023-07-25T05:32:25.498Z","timestampUTC":1690263145,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":9151,"logNote":""}
[2023-07-25 03:32:44.186 PM] : 	{"id":2199150,"dateTimeUTC":"2023-07-25T05:32:25.554Z","timestampUTC":1690263145,"deviceId":"CCCCC","taskId":7,"logType":"test","logValue":7590,"logNote":""}
